ID,Timestamp,Sales_Count,Redemption_Count
13446,20-05-2024 01:15,14,12
13447,20-05-2024 01:30,17,10
13448,20-05-2024 01:45,25,18
13449,20-05-2024 02:00,20,15
13450,20-05-2024 02:15,20,13
13451,20-05-2024 02:30,26,20
13452,20-05-2024 02:45,18,21
13453,20-05-2024 03:00,14,6
13454,20-05-2024 03:15,19,14
13455,20-05-2024 03:30,25,19
13456,20-05-2024 03:45,15,12
13457,20-05-2024 04:00,20,23
13458,20-05-2024 04:15,14,12
13459,20-05-2024 04:30,24,20
13460,20-05-2024 04:45,19,13
13461,20-05-2024 05:00,25,22
13462,20-05-2024 05:15,18,12
13463,20-05-2024 05:30,16,14
13464,20-05-2024 05:45,24,21
13465,20-05-2024 06:00,20,12
13466,20-05-2024 06:15,25,22
13467,20-05-2024 06:30,22,23
13468,20-05-2024 06:45,26,26
13469,20-05-2024 07:00,21,19
13470,20-05-2024 07:15,24,25
13471,20-05-2024 07:30,22,14
13472,20-05-2024 07:45,23,16
13473,20-05-2024 08:00,62,57
13474,20-05-2024 08:15,65,59
13475,20-05-2024 08:30,56,49
13476,20-05-2024 08:45,63,59
13477,20-05-2024 09:00,56,53
13478,20-05-2024 09:15,57,55
13479,20-05-2024 09:30,63,65
13480,20-05-2024 09:45,60,54
13481,20-05-2024 10:00,60,61
13482,20-05-2024 10:15,55,50
13483,20-05-2024 10:30,55,56
13484,20-05-2024 10:45,59,56
13485,20-05-2024 11:00,65,66
13486,20-05-2024 11:15,64,62
13487,20-05-2024 11:30,55,58
13488,20-05-2024 11:45,59,59
13489,20-05-2024 12:00,93,85
13490,20-05-2024 12:15,86,86
13491,20-05-2024 12:30,84,77
13492,20-05-2024 12:45,91,92
13493,20-05-2024 13:00,85,88
13494,20-05-2024 13:15,95,93
13495,20-05-2024 13:30,87,81
13496,20-05-2024 13:45,94,95
13497,20-05-2024 14:00,86,88
13498,20-05-2024 14:15,95,91
13499,20-05-2024 14:30,85,80
13500,20-05-2024 14:45,90,93
13501,20-05-2024 15:00,89,89
13502,20-05-2024 15:15,91,89
13503,20-05-2024 15:30,86,89
13504,20-05-2024 15:45,88,85
13505,20-05-2024 16:00,85,87
13506,20-05-2024 16:15,87,88
13507,20-05-2024 16:30,86,82
13508,20-05-2024 16:45,94,88
13509,20-05-2024 17:00,94,87
13510,20-05-2024 17:15,94,94
13511,20-05-2024 17:30,92,90
13512,20-05-2024 17:45,86,79
13513,20-05-2024 18:00,58,51
13514,20-05-2024 18:15,54,54
13515,20-05-2024 18:30,51,50
13516,20-05-2024 18:45,56,57
13517,20-05-2024 19:00,50,46
13518,20-05-2024 19:15,54,47
13519,20-05-2024 19:30,49,44
13520,20-05-2024 19:45,50,53
13521,20-05-2024 20:00,58,56
13522,20-05-2024 20:15,50,42
13523,20-05-2024 20:30,54,51
13524,20-05-2024 20:45,49,41
13525,20-05-2024 21:00,14,8
13526,20-05-2024 21:15,15,12
13527,20-05-2024 21:30,23,16
13528,20-05-2024 21:45,14,16
13529,20-05-2024 22:00,19,13
13530,20-05-2024 22:15,26,27
13531,20-05-2024 22:30,26,27
13532,20-05-2024 22:45,16,16
13533,20-05-2024 23:00,14,7
13534,20-05-2024 23:15,23,22
13535,20-05-2024 23:30,22,17
13536,20-05-2024 23:45,16,17
13537,21-05-2024 00:00,15,15
13538,21-05-2024 00:15,22,23
13539,21-05-2024 00:30,20,12
13540,21-05-2024 00:45,25,26
13541,21-05-2024 01:00,14,11
13542,21-05-2024 01:15,14,14
13543,21-05-2024 01:30,24,26
13544,21-05-2024 01:45,24,21
13545,21-05-2024 02:00,26,18
13546,21-05-2024 02:15,21,24
13547,21-05-2024 02:30,24,23
13548,21-05-2024 02:45,22,22
13549,21-05-2024 03:00,19,11
13550,21-05-2024 03:15,26,26
13551,21-05-2024 03:30,21,19
13552,21-05-2024 03:45,14,11
13553,21-05-2024 04:00,23,16
13554,21-05-2024 04:15,16,14
13555,21-05-2024 04:30,17,19
13556,21-05-2024 04:45,24,20
13557,21-05-2024 05:00,18,20
13558,21-05-2024 05:15,21,19
13559,21-05-2024 05:30,22,14
13560,21-05-2024 05:45,22,14
13561,21-05-2024 06:00,15,14
13562,21-05-2024 06:15,17,13
13563,21-05-2024 06:30,14,9
13564,21-05-2024 06:45,15,15
13565,21-05-2024 07:00,21,13
13566,21-05-2024 07:15,26,27
13567,21-05-2024 07:30,26,19
13568,21-05-2024 07:45,24,17
13569,21-05-2024 08:00,54,53
13570,21-05-2024 08:15,60,59
13571,21-05-2024 08:30,64,64
13572,21-05-2024 08:45,58,53
13573,21-05-2024 09:00,65,57
13574,21-05-2024 09:15,63,60
13575,21-05-2024 09:30,58,56
13576,21-05-2024 09:45,58,58
13577,21-05-2024 10:00,57,58
13578,21-05-2024 10:15,55,54
13579,21-05-2024 10:30,66,67
13580,21-05-2024 10:45,61,57
13581,21-05-2024 11:00,60,60
13582,21-05-2024 11:15,64,65
13583,21-05-2024 11:30,65,59
13584,21-05-2024 11:45,54,49
13585,21-05-2024 12:00,89,84
13586,21-05-2024 12:15,88,90
13587,21-05-2024 12:30,93,88
13588,21-05-2024 12:45,86,87
13589,21-05-2024 13:00,90,86
13590,21-05-2024 13:15,88,84
13591,21-05-2024 13:30,90,83
13592,21-05-2024 13:45,89,90
13593,21-05-2024 14:00,89,87
13594,21-05-2024 14:15,85,85
13595,21-05-2024 14:30,93,92
13596,21-05-2024 14:45,91,92
13597,21-05-2024 15:00,88,80
13598,21-05-2024 15:15,86,78
13599,21-05-2024 15:30,85,84
13600,21-05-2024 15:45,85,87
13601,21-05-2024 16:00,91,93
13602,21-05-2024 16:15,95,87
13603,21-05-2024 16:30,93,96
13604,21-05-2024 16:45,92,90
13605,21-05-2024 17:00,84,77
13606,21-05-2024 17:15,95,87
13607,21-05-2024 17:30,92,87
13608,21-05-2024 17:45,84,76
13609,21-05-2024 18:00,58,60
13610,21-05-2024 18:15,54,55
13611,21-05-2024 18:30,50,52
13612,21-05-2024 18:45,49,43
13613,21-05-2024 19:00,61,62
13614,21-05-2024 19:15,59,59
13615,21-05-2024 19:30,51,49
13616,21-05-2024 19:45,54,47
13617,21-05-2024 20:00,59,55
13618,21-05-2024 20:15,51,54
13619,21-05-2024 20:30,51,53
13620,21-05-2024 20:45,60,55
13621,21-05-2024 21:00,21,13
13622,21-05-2024 21:15,16,14
13623,21-05-2024 21:30,23,21
13624,21-05-2024 21:45,15,18
13625,21-05-2024 22:00,22,19
13626,21-05-2024 22:15,25,20
13627,21-05-2024 22:30,17,10
13628,21-05-2024 22:45,25,19
13629,21-05-2024 23:00,26,29
13630,21-05-2024 23:15,22,19
13631,21-05-2024 23:30,25,19
13632,21-05-2024 23:45,14,7
13633,22-05-2024 00:00,26,20
13634,22-05-2024 00:15,22,17
13635,22-05-2024 00:30,21,13
13636,22-05-2024 00:45,24,20
13637,22-05-2024 01:00,26,20
13638,22-05-2024 01:15,14,13
13639,22-05-2024 01:30,21,13
13640,22-05-2024 01:45,15,18
13641,22-05-2024 02:00,17,20
13642,22-05-2024 02:15,25,17
13643,22-05-2024 02:30,25,26
13644,22-05-2024 02:45,16,14
13645,22-05-2024 03:00,26,28
13646,22-05-2024 03:15,22,17
13647,22-05-2024 03:30,17,20
13648,22-05-2024 03:45,23,19
13649,22-05-2024 04:00,14,16
13650,22-05-2024 04:15,16,17
13651,22-05-2024 04:30,23,16
13652,22-05-2024 04:45,14,9
13653,22-05-2024 05:00,26,25
13654,22-05-2024 05:15,17,10
13655,22-05-2024 05:30,15,9
13656,22-05-2024 05:45,17,13
13657,22-05-2024 06:00,15,10
13658,22-05-2024 06:15,16,8
13659,22-05-2024 06:30,23,24
13660,22-05-2024 06:45,16,15
13661,22-05-2024 07:00,22,18
13662,22-05-2024 07:15,19,15
13663,22-05-2024 07:30,20,22
13664,22-05-2024 07:45,21,17
13665,22-05-2024 08:00,65,58
13666,22-05-2024 08:15,56,51
13667,22-05-2024 08:30,64,61
13668,22-05-2024 08:45,58,58
13669,22-05-2024 09:00,58,51
13670,22-05-2024 09:15,60,52
13671,22-05-2024 09:30,57,50
13672,22-05-2024 09:45,63,66
13673,22-05-2024 10:00,57,52
13674,22-05-2024 10:15,63,55
13675,22-05-2024 10:30,63,58
13676,22-05-2024 10:45,55,49
13677,22-05-2024 11:00,57,53
13678,22-05-2024 11:15,64,60
13679,22-05-2024 11:30,62,64
13680,22-05-2024 11:45,55,53
13681,22-05-2024 12:00,91,94
13682,22-05-2024 12:15,86,88
13683,22-05-2024 12:30,92,86
13684,22-05-2024 12:45,92,86
13685,22-05-2024 13:00,86,84
13686,22-05-2024 13:15,94,97
13687,22-05-2024 13:30,92,93
13688,22-05-2024 13:45,89,87
13689,22-05-2024 14:00,94,88
13690,22-05-2024 14:15,85,85
13691,22-05-2024 14:30,92,87
13692,22-05-2024 14:45,87,88
13693,22-05-2024 15:00,85,88
13694,22-05-2024 15:15,95,93
13695,22-05-2024 15:30,95,98
13696,22-05-2024 15:45,92,95
13697,22-05-2024 16:00,89,90
13698,22-05-2024 16:15,86,78
13699,22-05-2024 16:30,96,96
13700,22-05-2024 16:45,88,87
13701,22-05-2024 17:00,89,89
13702,22-05-2024 17:15,94,90
13703,22-05-2024 17:30,91,88
13704,22-05-2024 17:45,89,85
13705,22-05-2024 18:00,55,52
13706,22-05-2024 18:15,59,57
13707,22-05-2024 18:30,54,51
13708,22-05-2024 18:45,61,60
13709,22-05-2024 19:00,57,50
13710,22-05-2024 19:15,52,51
13711,22-05-2024 19:30,52,46
13712,22-05-2024 19:45,52,45
13713,22-05-2024 20:00,51,47
13714,22-05-2024 20:15,60,60
13715,22-05-2024 20:30,57,60
13716,22-05-2024 20:45,57,49
13717,22-05-2024 21:00,18,10
13718,22-05-2024 21:15,24,26
13719,22-05-2024 21:30,23,20
13720,22-05-2024 21:45,21,15
13721,22-05-2024 22:00,16,11
13722,22-05-2024 22:15,26,29
13723,22-05-2024 22:30,26,26
13724,22-05-2024 22:45,24,19
13725,22-05-2024 23:00,20,17
13726,22-05-2024 23:15,18,20
13727,22-05-2024 23:30,18,13
13728,22-05-2024 23:45,21,13
13729,23-05-2024 00:00,21,14
13730,23-05-2024 00:15,24,16
13731,23-05-2024 00:30,21,18
13732,23-05-2024 00:45,22,17
13733,23-05-2024 01:00,23,15
13734,23-05-2024 01:15,13,13
13735,23-05-2024 01:30,22,25
13736,23-05-2024 01:45,18,16
13737,23-05-2024 02:00,14,17
13738,23-05-2024 02:15,14,9
13739,23-05-2024 02:30,18,16
13740,23-05-2024 02:45,18,19
13741,23-05-2024 03:00,14,15
13742,23-05-2024 03:15,14,8
13743,23-05-2024 03:30,16,17
13744,23-05-2024 03:45,17,9
13745,23-05-2024 04:00,22,24
13746,23-05-2024 04:15,20,16
13747,23-05-2024 04:30,24,21
13748,23-05-2024 04:45,18,12
13749,23-05-2024 05:00,16,18
13750,23-05-2024 05:15,13,5
13751,23-05-2024 05:30,15,8
13752,23-05-2024 05:45,24,25
13753,23-05-2024 06:00,13,11
13754,23-05-2024 06:15,18,18
13755,23-05-2024 06:30,16,18
13756,23-05-2024 06:45,24,24
13757,23-05-2024 07:00,13,7
13758,23-05-2024 07:15,19,21
13759,23-05-2024 07:30,22,18
13760,23-05-2024 07:45,15,16
13761,23-05-2024 08:00,62,59
13762,23-05-2024 08:15,61,53
13763,23-05-2024 08:30,65,61
13764,23-05-2024 08:45,56,56
13765,23-05-2024 09:00,65,64
13766,23-05-2024 09:15,63,57
13767,23-05-2024 09:30,61,62
13768,23-05-2024 09:45,62,65
13769,23-05-2024 10:00,56,51
13770,23-05-2024 10:15,54,47
13771,23-05-2024 10:30,57,55
13772,23-05-2024 10:45,65,60
13773,23-05-2024 11:00,58,50
13774,23-05-2024 11:15,58,59
13775,23-05-2024 11:30,53,50
13776,23-05-2024 11:45,59,62
13777,23-05-2024 12:00,91,88
13778,23-05-2024 12:15,87,85
13779,23-05-2024 12:30,90,92
13780,23-05-2024 12:45,92,84
13781,23-05-2024 13:00,95,97
13782,23-05-2024 13:15,94,95
13783,23-05-2024 13:30,91,89
13784,23-05-2024 13:45,95,95
13785,23-05-2024 14:00,84,79
13786,23-05-2024 14:15,91,87
13787,23-05-2024 14:30,83,82
13788,23-05-2024 14:45,85,81
13789,23-05-2024 15:00,95,90
13790,23-05-2024 15:15,91,87
13791,23-05-2024 15:30,88,85
13792,23-05-2024 15:45,87,79
13793,23-05-2024 16:00,84,86
13794,23-05-2024 16:15,95,88
13795,23-05-2024 16:30,86,78
13796,23-05-2024 16:45,94,88
13797,23-05-2024 17:00,85,87
13798,23-05-2024 17:15,93,86
13799,23-05-2024 17:30,89,81
13800,23-05-2024 17:45,92,94
13801,23-05-2024 18:00,49,49
13802,23-05-2024 18:15,59,51
13803,23-05-2024 18:30,54,47
13804,23-05-2024 18:45,51,54
13805,23-05-2024 19:00,51,51
13806,23-05-2024 19:15,49,42
13807,23-05-2024 19:30,53,54
13808,23-05-2024 19:45,50,47
13809,23-05-2024 20:00,54,47
13810,23-05-2024 20:15,48,51
13811,23-05-2024 20:30,53,50
13812,23-05-2024 20:45,50,43
13813,23-05-2024 21:00,19,12
13814,23-05-2024 21:15,14,11
13815,23-05-2024 21:30,16,9
13816,23-05-2024 21:45,17,19
13817,23-05-2024 22:00,20,15
13818,23-05-2024 22:15,25,22
13819,23-05-2024 22:30,25,27
13820,23-05-2024 22:45,20,22
13821,23-05-2024 23:00,22,23
13822,23-05-2024 23:15,13,7
13823,23-05-2024 23:30,24,23
13824,23-05-2024 23:45,15,11
13825,24-05-2024 00:00,21,18
13826,24-05-2024 00:15,18,10
13827,24-05-2024 00:30,23,17
13828,24-05-2024 00:45,20,17
13829,24-05-2024 01:00,23,20
13830,24-05-2024 01:15,25,28
13831,24-05-2024 01:30,18,20
13832,24-05-2024 01:45,24,24
13833,24-05-2024 02:00,23,22
13834,24-05-2024 02:15,19,22
13835,24-05-2024 02:30,13,12
13836,24-05-2024 02:45,21,18
13837,24-05-2024 03:00,17,12
13838,24-05-2024 03:15,13,13
13839,24-05-2024 03:30,23,24
13840,24-05-2024 03:45,18,16
13841,24-05-2024 04:00,20,19
13842,24-05-2024 04:15,25,25
13843,24-05-2024 04:30,25,20
13844,24-05-2024 04:45,18,20
13845,24-05-2024 05:00,16,12
13846,24-05-2024 05:15,13,13
13847,24-05-2024 05:30,24,17
13848,24-05-2024 05:45,22,19
13849,24-05-2024 06:00,13,12
13850,24-05-2024 06:15,15,15
13851,24-05-2024 06:30,15,8
13852,24-05-2024 06:45,23,16
13853,24-05-2024 07:00,17,13
13854,24-05-2024 07:15,23,26
13855,24-05-2024 07:30,24,16
13856,24-05-2024 07:45,13,14
13857,24-05-2024 08:00,60,53
13858,24-05-2024 08:15,55,50
13859,24-05-2024 08:30,59,51
13860,24-05-2024 08:45,61,62
13861,24-05-2024 09:00,57,50
13862,24-05-2024 09:15,57,51
13863,24-05-2024 09:30,64,57
13864,24-05-2024 09:45,64,65
13865,24-05-2024 10:00,54,53
13866,24-05-2024 10:15,54,49
13867,24-05-2024 10:30,56,56
13868,24-05-2024 10:45,56,53
13869,24-05-2024 11:00,58,59
13870,24-05-2024 11:15,63,56
13871,24-05-2024 11:30,60,60
13872,24-05-2024 11:45,65,60
13873,24-05-2024 12:00,90,84
13874,24-05-2024 12:15,95,94
13875,24-05-2024 12:30,86,89
13876,24-05-2024 12:45,85,81
13877,24-05-2024 13:00,83,77
13878,24-05-2024 13:15,83,84
13879,24-05-2024 13:30,94,93
13880,24-05-2024 13:45,85,82
13881,24-05-2024 14:00,87,86
13882,24-05-2024 14:15,85,86
13883,24-05-2024 14:30,93,89
13884,24-05-2024 14:45,94,97
13885,24-05-2024 15:00,84,87
13886,24-05-2024 15:15,88,89
13887,24-05-2024 15:30,90,90
13888,24-05-2024 15:45,92,88
13889,24-05-2024 16:00,95,87
13890,24-05-2024 16:15,85,86
13891,24-05-2024 16:30,88,83
13892,24-05-2024 16:45,83,86
13893,24-05-2024 17:00,83,79
13894,24-05-2024 17:15,86,89
13895,24-05-2024 17:30,93,85
13896,24-05-2024 17:45,95,90
13897,24-05-2024 18:00,51,53
13898,24-05-2024 18:15,59,52
13899,24-05-2024 18:30,56,48
13900,24-05-2024 18:45,53,50
13901,24-05-2024 19:00,57,50
13902,24-05-2024 19:15,52,52
13903,24-05-2024 19:30,57,54
13904,24-05-2024 19:45,51,49
13905,24-05-2024 20:00,48,43
13906,24-05-2024 20:15,48,45
13907,24-05-2024 20:30,55,51
13908,24-05-2024 20:45,58,58
13909,24-05-2024 21:00,22,15
13910,24-05-2024 21:15,20,18
13911,24-05-2024 21:30,16,15
13912,24-05-2024 21:45,23,19
13913,24-05-2024 22:00,15,15
13914,24-05-2024 22:15,14,7
13915,24-05-2024 22:30,16,8
13916,24-05-2024 22:45,23,24
13917,24-05-2024 23:00,25,21
13918,24-05-2024 23:15,20,21
13919,24-05-2024 23:30,21,20
13920,24-05-2024 23:45,19,14
13921,25-05-2024 00:00,49,49
13922,25-05-2024 00:15,45,47
13923,25-05-2024 00:30,53,47
13924,25-05-2024 00:45,48,47
13925,25-05-2024 01:00,53,56
13926,25-05-2024 01:15,49,43
13927,25-05-2024 01:30,48,40
13928,25-05-2024 01:45,50,49
13929,25-05-2024 02:00,49,46
13930,25-05-2024 02:15,54,54
13931,25-05-2024 02:30,46,43
13932,25-05-2024 02:45,45,47
13933,25-05-2024 03:00,46,48
13934,25-05-2024 03:15,54,51
13935,25-05-2024 03:30,43,41
13936,25-05-2024 03:45,50,46
13937,25-05-2024 04:00,52,55
13938,25-05-2024 04:15,48,42
13939,25-05-2024 04:30,53,45
13940,25-05-2024 04:45,47,46
13941,25-05-2024 05:00,45,38
13942,25-05-2024 05:15,48,47
13943,25-05-2024 05:30,44,46
13944,25-05-2024 05:45,49,47
13945,25-05-2024 06:00,43,41
13946,25-05-2024 06:15,45,39
13947,25-05-2024 06:30,47,47
13948,25-05-2024 06:45,55,53
13949,25-05-2024 07:00,43,42
13950,25-05-2024 07:15,49,47
13951,25-05-2024 07:30,46,47
13952,25-05-2024 07:45,47,47
13953,25-05-2024 08:00,93,90
13954,25-05-2024 08:15,84,79
13955,25-05-2024 08:30,88,89
13956,25-05-2024 08:45,87,89
13957,25-05-2024 09:00,92,91
13958,25-05-2024 09:15,91,83
13959,25-05-2024 09:30,90,83
13960,25-05-2024 09:45,84,82
13961,25-05-2024 10:00,92,89
13962,25-05-2024 10:15,90,92
13963,25-05-2024 10:30,88,91
13964,25-05-2024 10:45,87,82
13965,25-05-2024 11:00,86,81
13966,25-05-2024 11:15,88,83
13967,25-05-2024 11:30,95,88
13968,25-05-2024 11:45,87,90
13969,25-05-2024 12:00,115,113
13970,25-05-2024 12:15,117,119
13971,25-05-2024 12:30,117,119
13972,25-05-2024 12:45,119,118
13973,25-05-2024 13:00,123,122
13974,25-05-2024 13:15,120,123
13975,25-05-2024 13:30,117,120
13976,25-05-2024 13:45,123,120
13977,25-05-2024 14:00,119,116
13978,25-05-2024 14:15,115,109
13979,25-05-2024 14:30,123,126
13980,25-05-2024 14:45,125,124
13981,25-05-2024 15:00,118,110
13982,25-05-2024 15:15,123,120
13983,25-05-2024 15:30,123,126
13984,25-05-2024 15:45,113,114
13985,25-05-2024 16:00,113,107
13986,25-05-2024 16:15,115,112
13987,25-05-2024 16:30,125,121
13988,25-05-2024 16:45,120,117
13989,25-05-2024 17:00,116,113
13990,25-05-2024 17:15,123,124
13991,25-05-2024 17:30,122,117
13992,25-05-2024 17:45,115,114
13993,25-05-2024 18:00,86,85
13994,25-05-2024 18:15,86,88
13995,25-05-2024 18:30,82,84
13996,25-05-2024 18:45,84,80
13997,25-05-2024 19:00,84,81
13998,25-05-2024 19:15,90,88
13999,25-05-2024 19:30,83,84
14000,25-05-2024 19:45,86,83
14001,25-05-2024 20:00,83,77
14002,25-05-2024 20:15,86,80
14003,25-05-2024 20:30,89,90
14004,25-05-2024 20:45,81,81
14005,25-05-2024 21:00,46,40
14006,25-05-2024 21:15,48,49
14007,25-05-2024 21:30,54,52
14008,25-05-2024 21:45,46,43
14009,25-05-2024 22:00,48,44
14010,25-05-2024 22:15,55,51
14011,25-05-2024 22:30,46,39
14012,25-05-2024 22:45,52,44
14013,25-05-2024 23:00,48,42
14014,25-05-2024 23:15,47,50
14015,25-05-2024 23:30,45,40
14016,25-05-2024 23:45,47,46
14017,26-05-2024 00:00,43,40
14018,26-05-2024 00:15,48,45
14019,26-05-2024 00:30,55,56
14020,26-05-2024 00:45,55,53
14021,26-05-2024 01:00,46,46
14022,26-05-2024 01:15,43,38
14023,26-05-2024 01:30,53,54
14024,26-05-2024 01:45,53,46
14025,26-05-2024 02:00,54,53
14026,26-05-2024 02:15,53,55
14027,26-05-2024 02:30,43,45
14028,26-05-2024 02:45,52,48
14029,26-05-2024 03:00,45,46
14030,26-05-2024 03:15,44,45
14031,26-05-2024 03:30,48,51
14032,26-05-2024 03:45,50,43
14033,26-05-2024 04:00,45,40
14034,26-05-2024 04:15,46,47
14035,26-05-2024 04:30,48,50
14036,26-05-2024 04:45,55,49
14037,26-05-2024 05:00,48,45
14038,26-05-2024 05:15,47,41
14039,26-05-2024 05:30,46,39
14040,26-05-2024 05:45,44,47
14041,26-05-2024 06:00,55,58
14042,26-05-2024 06:15,46,41
14043,26-05-2024 06:30,45,41
14044,26-05-2024 06:45,44,46
14045,26-05-2024 07:00,44,36
14046,26-05-2024 07:15,54,47
14047,26-05-2024 07:30,48,41
14048,26-05-2024 07:45,55,57
14049,26-05-2024 08:00,90,91
14050,26-05-2024 08:15,86,79
14051,26-05-2024 08:30,83,84
14052,26-05-2024 08:45,85,86
14053,26-05-2024 09:00,86,78
14054,26-05-2024 09:15,86,89
14055,26-05-2024 09:30,91,89
14056,26-05-2024 09:45,88,81
14057,26-05-2024 10:00,84,78
14058,26-05-2024 10:15,91,90
14059,26-05-2024 10:30,92,87
14060,26-05-2024 10:45,86,86
14061,26-05-2024 11:00,83,77
14062,26-05-2024 11:15,95,87
14063,26-05-2024 11:30,92,92
14064,26-05-2024 11:45,89,88
14065,26-05-2024 12:00,120,120
14066,26-05-2024 12:15,122,114
14067,26-05-2024 12:30,113,105
14068,26-05-2024 12:45,121,120
14069,26-05-2024 13:00,118,120
14070,26-05-2024 13:15,124,117
14071,26-05-2024 13:30,115,108
14072,26-05-2024 13:45,115,114
14073,26-05-2024 14:00,120,114
14074,26-05-2024 14:15,113,109
14075,26-05-2024 14:30,124,118
14076,26-05-2024 14:45,115,114
14077,26-05-2024 15:00,122,118
14078,26-05-2024 15:15,121,115
14079,26-05-2024 15:30,122,116
14080,26-05-2024 15:45,119,117
14081,26-05-2024 16:00,117,113
14082,26-05-2024 16:15,121,123
14083,26-05-2024 16:30,119,118
14084,26-05-2024 16:45,116,115
14085,26-05-2024 17:00,122,116
14086,26-05-2024 17:15,118,119
14087,26-05-2024 17:30,123,117
14088,26-05-2024 17:45,115,117
14089,26-05-2024 18:00,79,73
14090,26-05-2024 18:15,90,86
14091,26-05-2024 18:30,79,75
14092,26-05-2024 18:45,87,85
14093,26-05-2024 19:00,80,78
14094,26-05-2024 19:15,84,82
14095,26-05-2024 19:30,81,74
14096,26-05-2024 19:45,88,89
14097,26-05-2024 20:00,85,78
14098,26-05-2024 20:15,86,87
14099,26-05-2024 20:30,81,74
14100,26-05-2024 20:45,90,90
14101,26-05-2024 21:00,44,37
14102,26-05-2024 21:15,43,40
14103,26-05-2024 21:30,51,52
14104,26-05-2024 21:45,48,43
14105,26-05-2024 22:00,49,52
14106,26-05-2024 22:15,55,48
14107,26-05-2024 22:30,55,49
14108,26-05-2024 22:45,48,41
14109,26-05-2024 23:00,48,45
14110,26-05-2024 23:15,53,49
14111,26-05-2024 23:30,55,49
14112,26-05-2024 23:45,54,53
14113,27-05-2024 00:00,15,15
14114,27-05-2024 00:15,19,13
14115,27-05-2024 00:30,20,22
14116,27-05-2024 00:45,24,21
14117,27-05-2024 01:00,17,20
14118,27-05-2024 01:15,14,11
14119,27-05-2024 01:30,19,22
14120,27-05-2024 01:45,14,12
14121,27-05-2024 02:00,20,23
14122,27-05-2024 02:15,17,10
14123,27-05-2024 02:30,14,10
14124,27-05-2024 02:45,23,20
14125,27-05-2024 03:00,25,18
14126,27-05-2024 03:15,23,19
14127,27-05-2024 03:30,23,19
14128,27-05-2024 03:45,15,13
14129,27-05-2024 04:00,21,16
14130,27-05-2024 04:15,17,16
14131,27-05-2024 04:30,14,8
14132,27-05-2024 04:45,20,13
14133,27-05-2024 05:00,22,16
14134,27-05-2024 05:15,17,14
14135,27-05-2024 05:30,24,17
14136,27-05-2024 05:45,19,20
14137,27-05-2024 06:00,22,18
14138,27-05-2024 06:15,15,16
14139,27-05-2024 06:30,21,21
14140,27-05-2024 06:45,20,23
14141,27-05-2024 07:00,25,18
14142,27-05-2024 07:15,21,23
14143,27-05-2024 07:30,17,10
14144,27-05-2024 07:45,24,17
14145,27-05-2024 08:00,53,52
14146,27-05-2024 08:15,59,52
14147,27-05-2024 08:30,63,63
14148,27-05-2024 08:45,65,64
14149,27-05-2024 09:00,56,54
14150,27-05-2024 09:15,55,56
14151,27-05-2024 09:30,62,62
14152,27-05-2024 09:45,55,48
14153,27-05-2024 10:00,56,53
14154,27-05-2024 10:15,62,60
14155,27-05-2024 10:30,62,63
14156,27-05-2024 10:45,61,54
14157,27-05-2024 11:00,64,67
14158,27-05-2024 11:15,60,60
14159,27-05-2024 11:30,55,58
14160,27-05-2024 11:45,60,57
14161,27-05-2024 12:00,89,90
14162,27-05-2024 12:15,94,90
14163,27-05-2024 12:30,94,92
14164,27-05-2024 12:45,84,79
14165,27-05-2024 13:00,88,80
14166,27-05-2024 13:15,88,85
14167,27-05-2024 13:30,93,87
14168,27-05-2024 13:45,85,77
14169,27-05-2024 14:00,92,93
14170,27-05-2024 14:15,88,82
14171,27-05-2024 14:30,86,89
14172,27-05-2024 14:45,90,88
14173,27-05-2024 15:00,94,87
14174,27-05-2024 15:15,87,89
14175,27-05-2024 15:30,92,88
14176,27-05-2024 15:45,88,85
14177,27-05-2024 16:00,93,96
14178,27-05-2024 16:15,87,89
14179,27-05-2024 16:30,83,80
14180,27-05-2024 16:45,91,89
14181,27-05-2024 17:00,92,86
14182,27-05-2024 17:15,84,80
14183,27-05-2024 17:30,88,83
14184,27-05-2024 17:45,84,77
14185,27-05-2024 18:00,58,53
14186,27-05-2024 18:15,54,49
14187,27-05-2024 18:30,60,55
14188,27-05-2024 18:45,53,56
14189,27-05-2024 19:00,52,44
14190,27-05-2024 19:15,59,52
14191,27-05-2024 19:30,55,56
14192,27-05-2024 19:45,59,58
14193,27-05-2024 20:00,48,46
14194,27-05-2024 20:15,55,48
14195,27-05-2024 20:30,60,57
14196,27-05-2024 20:45,55,50
14197,27-05-2024 21:00,16,18
14198,27-05-2024 21:15,19,17
14199,27-05-2024 21:30,13,12
14200,27-05-2024 21:45,13,6
14201,27-05-2024 22:00,22,22
14202,27-05-2024 22:15,20,12
14203,27-05-2024 22:30,18,15
14204,27-05-2024 22:45,16,13
14205,27-05-2024 23:00,14,8
14206,27-05-2024 23:15,21,23
14207,27-05-2024 23:30,20,15
14208,27-05-2024 23:45,13,11
14209,28-05-2024 00:00,16,8
14210,28-05-2024 00:15,15,14
14211,28-05-2024 00:30,15,11
14212,28-05-2024 00:45,15,10
14213,28-05-2024 01:00,24,16
14214,28-05-2024 01:15,17,9
14215,28-05-2024 01:30,13,10
14216,28-05-2024 01:45,18,12
14217,28-05-2024 02:00,17,12
14218,28-05-2024 02:15,19,18
14219,28-05-2024 02:30,16,16
14220,28-05-2024 02:45,13,8
14221,28-05-2024 03:00,24,26
